,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
135053,Maharashtra,SANGLI,2000,Rabi       ,Gram,27800,21.81241438,2.017180051,1013.07306,20.41064195,loamy,920.828,0,0,21400,0.769784173
135061,Maharashtra,SANGLI,2000,Rabi       ,Wheat,26300,21.29579117,2.043492989,1013.215822,21.56036315,clay,37.704,100.544,50.272,44700,1.699619772
135064,Maharashtra,SANGLI,2000,Whole Year ,Sugarcane,45200,21.99907381,2.040622001,1013.046813,20.26753678,silty,0,0,0,4344800,96.12389381
135065,Maharashtra,SANGLI,2001,Kharif     ,Arhar/Tur,9700,21.52394449,2.023282056,1015.788204,20.32523227,loamy,2.288,2.86,0,3100,0.319587629
135067,Maharashtra,SANGLI,2001,Kharif     ,Cotton(lint),3100,20.47181059,1.980232261,1013.90484,20.82435413,silty,1.771,1.771,0,3000,0.967741935
135071,Maharashtra,SANGLI,2001,Kharif     ,Moong(Green Gram),5900,20.03152082,1.997363658,1013.762064,20.11096242,chalky,27.195,0,0,1300,0.220338983
135077,Maharashtra,SANGLI,2001,Kharif     ,Soyabean,60100,21.21551625,2.066325983,1015.690925,21.29467575,chalky,36.84,98.24,49.12,92600,1.540765391
135079,Maharashtra,SANGLI,2001,Kharif     ,Urad,6300,20.20070773,1.996287656,1013.759882,21.09879917,silt,1.288,3.22,1.288,1900,0.301587302
135080,Maharashtra,SANGLI,2001,Rabi       ,Gram,30800,20.58395219,2.051158487,1014.670156,20.86971619,silty,0,0,0,22800,0.74025974
135087,Maharashtra,SANGLI,2001,Rabi       ,Wheat,28900,20.02302145,1.978713707,1015.990661,20.61706763,silt,7.371,0,0,50000,1.730103806
135091,Maharashtra,SANGLI,2001,Whole Year ,Sugarcane,44900,21.08005618,1.974474243,1013.735396,20.06826381,loamy,0,36,0,4472400,99.60801782
135092,Maharashtra,SANGLI,2002,Kharif     ,Arhar/Tur,10700,21.93013095,2.038831427,1015.688906,22.06143549,clay,6.68,17.368,17.368,4100,0.38317757
135094,Maharashtra,SANGLI,2002,Kharif     ,Cotton(lint),3000,21.32865094,1.983175316,1014.805278,20.58460284,silty,1.148,1.148,0,3300,1.1
135098,Maharashtra,SANGLI,2002,Kharif     ,Moong(Green Gram),5600,21.2460943,1.976503118,1015.527887,20.37332011,sandy,0.5,0,0,1000,0.178571429
135105,Maharashtra,SANGLI,2002,Kharif     ,Soyabean,61900,21.21159898,2.088126762,1015.420717,20.47777479,silty,38.25,38.25,38.25,103600,1.673667205
135107,Maharashtra,SANGLI,2002,Kharif     ,Urad,6500,21.9326727,2.08281997,1015.893594,20.73220892,peaty,4.53,11.778,11.778,1200,0.184615385
135108,Maharashtra,SANGLI,2002,Rabi       ,Gram,26500,21.42889256,2.043907894,1015.921134,21.77113402,sandy,39.204,104.544,52.272,14700,0.554716981
135115,Maharashtra,SANGLI,2002,Rabi       ,Wheat,22400,20.23740894,2.025350961,1014.888402,20.7370258,loamy,0,0,0,28500,1.272321429
135119,Maharashtra,SANGLI,2002,Whole Year ,Sugarcane,47400,20.03188194,2.059343479,1013.655076,21.34983168,clay,6.38,6.38,0,4206000,88.73417722
135120,Maharashtra,SANGLI,2003,Kharif     ,Arhar/Tur,5800,20.42332397,2.012978267,1013.842142,21.83393522,peaty,0.825,0.825,0.825,1700,0.293103448
135122,Maharashtra,SANGLI,2003,Kharif     ,Cotton(lint),600,20.09358315,2.058584353,1015.173519,20.47810554,peaty,0,5.184,0,900,1.5
135126,Maharashtra,SANGLI,2003,Kharif     ,Moong(Green Gram),2600,21.400194,1.990640735,1013.282235,20.69260094,peaty,0,0,0,300,0.115384615
135133,Maharashtra,SANGLI,2003,Kharif     ,Soyabean,40800,21.75004768,2.087111246,1013.577533,20.12988496,peaty,6.39,16.33,0,80100,1.963235294
135135,Maharashtra,SANGLI,2003,Kharif     ,Urad,2800,21.40699837,2.049723644,1013.541444,20.2437698,loamy,8.54,8.54,0,100,0.035714286
135136,Maharashtra,SANGLI,2003,Rabi       ,Gram,19000,21.95771423,2.095035306,1015.740745,21.93407499,silty,2.535,2.535,2.535,11400,0.6
135142,Maharashtra,SANGLI,2003,Rabi       ,Wheat,12600,20.1942687,2.004716344,1013.253135,20.80495477,clay,3.304,8.26,3.304,20300,1.611111111
135149,Maharashtra,SANGLI,2003,Whole Year ,Sugarcane,35100,21.19895589,2.079790451,1013.209389,21.24388101,peaty,6.21,15.87,0,2795500,79.64387464
135151,Maharashtra,SANGLI,2004,Kharif     ,Arhar/Tur,13200,20.96390479,2.013421082,1013.711197,20.86597165,clay,8.46,8.46,0,5800,0.439393939
135156,Maharashtra,SANGLI,2004,Kharif     ,Moong(Green Gram),6800,21.67643696,2.021942136,1015.791205,21.2938801,loamy,38.892,103.712,51.856,2000,0.294117647
135165,Maharashtra,SANGLI,2004,Kharif     ,Urad,7500,21.14747607,2.079610806,1014.558565,21.42023711,silt,9.63,24.61,0,4400,0.586666667
135166,Maharashtra,SANGLI,2004,Rabi       ,Gram,29600,21.42701328,1.973664262,1013.922362,22.06514712,silty,56.07,0,0,18600,0.628378378
135172,Maharashtra,SANGLI,2004,Rabi       ,Soyabean,82600,21.94556583,2.052700948,1014.412306,21.4918475,silty,41.7,111.2,55.6,150100,1.817191283
135174,Maharashtra,SANGLI,2004,Rabi       ,Wheat,29400,20.12512946,1.980832081,1014.662368,20.35194032,loamy,2.1,5.25,2.1,50200,1.707482993
135178,Maharashtra,SANGLI,2004,Whole Year ,Cotton(lint),1300,21.63075432,2.033870106,1014.455537,21.05182014,chalky,2.898,2.898,0,200,0.153846154
135179,Maharashtra,SANGLI,2004,Whole Year ,Sugarcane,31600,21.28727512,2.081499556,1014.856563,20.47169185,sandy,0,0,0,2651500,83.90822785
135180,Maharashtra,SANGLI,2005,Kharif     ,Arhar/Tur,12700,20.483438,2.023107252,1014.084502,20.35345132,loamy,901.37,0,0,4400,0.346456693
135183,Maharashtra,SANGLI,2005,Kharif     ,Cotton(lint),2700,20.55343824,2.030404575,1015.091775,21.02994621,chalky,8.22,8.22,0,2400,0.888888889
135185,Maharashtra,SANGLI,2005,Kharif     ,Moong(Green Gram),5800,20.04514483,1.999760747,1014.014033,20.67853633,clay,38.25,38.25,38.25,2300,0.396551724
135190,Maharashtra,SANGLI,2005,Kharif     ,Soyabean,72400,21.68815393,2.094501211,1014.258432,21.66696916,loamy,7.504,18.76,7.504,98000,1.35359116
135191,Maharashtra,SANGLI,2005,Kharif     ,Sugarcane,36800,20.10731572,1.98442929,1013.051377,20.96034854,clay,0,0,0,2996400,81.42391304
135193,Maharashtra,SANGLI,2005,Kharif     ,Urad,8200,21.30958918,2.109952057,1015.191202,20.45086289,peaty,3.15,0,0,4700,0.573170732
135194,Maharashtra,SANGLI,2005,Rabi       ,Gram,29000,20.05118334,2.038284328,1013.229582,20.98381876,clay,3.45,3.45,0,20000,0.689655172
135198,Maharashtra,SANGLI,2005,Rabi       ,Wheat,26000,20.9589566,2.092816623,1015.722277,21.57381993,loamy,59.22,0,0,41700,1.603846154
135201,Maharashtra,SANGLI,2006,Kharif     ,Arhar/Tur,13700,21.075541,2.073390281,1013.428664,20.10572155,silt,38.25,38.25,38.25,7000,0.510948905
135204,Maharashtra,SANGLI,2006,Kharif     ,Cotton(lint),1600,20.69937186,1.980248642,1014.61676,20.28185529,loamy,39.72,105.92,52.96,1900,1.1875
135208,Maharashtra,SANGLI,2006,Kharif     ,Moong(Green Gram),7200,20.38736276,1.998469198,1013.352851,21.89211615,clay,3.008,3.76,0,4700,0.652777778
135213,Maharashtra,SANGLI,2006,Kharif     ,Soyabean,60800,21.22288005,2.012403566,1015.431328,20.10010648,peaty,6.93,17.71,0,89900,1.478618421
135215,Maharashtra,SANGLI,2006,Kharif     ,Urad,8600,22.05891043,2.048289535,1013.243838,21.01515047,sandy,8.6,8.6,0,6700,0.779069767
135216,Maharashtra,SANGLI,2006,Rabi       ,Gram,29600,21.13917726,2.020399674,1014.031935,21.04002194,chalky,2.16,2.16,2.16,19100,0.64527027
135222,Maharashtra,SANGLI,2006,Rabi       ,Wheat,29600,21.96789534,2.035240315,1013.414177,21.13181524,loamy,1.596,3.99,1.596,47700,1.611486486
135226,Maharashtra,SANGLI,2007,Kharif     ,Arhar/Tur,145,21.37182277,2.064283887,1013.979005,20.66059994,sandy,3.91,3.91,0,68,0.468965517
135228,Maharashtra,SANGLI,2007,Kharif     ,Cotton(lint),19,21.59896876,2.033193903,1015.718353,20.24762298,chalky,920.828,0,0,63,3.315789474
135232,Maharashtra,SANGLI,2007,Kharif     ,Moong(Green Gram),86,20.11731946,2.10731314,1014.467458,21.02187706,chalky,0.975,0.975,0.975,47,0.546511628
135236,Maharashtra,SANGLI,2007,Kharif     ,Soyabean,595,21.28498543,2.043893426,1015.574789,20.9006674,sandy,37.704,100.544,50.272,1279,2.149579832
135238,Maharashtra,SANGLI,2007,Kharif     ,Urad,116,21.41772502,1.989473762,1013.531428,21.37465013,clay,2.422,6.055,2.422,103,0.887931034
135239,Maharashtra,SANGLI,2007,Rabi       ,Gram,299,20.18640041,2.002136999,1013.799146,21.69898988,sandy,0,0,0,276,0.923076923
135245,Maharashtra,SANGLI,2007,Rabi       ,Wheat,298,21.29289387,1.989781809,1013.375762,20.58242617,silt,6.858,17.526,0,584,1.959731544
135249,Maharashtra,SANGLI,2007,Whole Year ,Sugarcane,647,20.65986043,2.069120433,1015.781967,20.48129147,sandy,38.25,38.25,38.25,65500,101.236476
135250,Maharashtra,SANGLI,2008,Kharif     ,Arhar/Tur,3900,21.21900771,2.022962743,1013.453698,21.00319635,silty,0,10.368,0,1700,0.435897436
135252,Maharashtra,SANGLI,2008,Kharif     ,Cotton(lint),1500,20.62986704,2.078808803,1013.801759,21.70024321,silty,36.84,98.24,49.12,1600,1.066666667
135256,Maharashtra,SANGLI,2008,Kharif     ,Moong(Green Gram),2500,21.05081817,1.970449537,1014.618004,20.72227097,silty,0,0,0,400,0.16
135261,Maharashtra,SANGLI,2008,Kharif     ,Soyabean,55700,21.49368767,2.058025159,1013.040276,21.04269611,clay,32.508,83.076,0,119900,2.152603232
135262,Maharashtra,SANGLI,2008,Kharif     ,Sugarcane,55400,20.95673529,1.999526879,1015.423865,21.84489952,clay,7.371,0,0,5037100,90.92238267
135264,Maharashtra,SANGLI,2008,Kharif     ,Urad,3100,21.86105054,1.972423624,1014.980721,20.34947782,sandy,5.7,5.7,5.7,800,0.258064516
135265,Maharashtra,SANGLI,2008,Rabi       ,Gram,28100,21.25281009,2.103588013,1013.103164,20.72910493,silty,0,0,0,18100,0.644128114
135271,Maharashtra,SANGLI,2008,Rabi       ,Wheat,24600,20.96019341,1.976678017,1013.616403,20.73179208,loamy,0,0,0,45300,1.841463415
135272,Maharashtra,SANGLI,2008,Whole Year ,Sugarcane,55400,20.2295806,2.062708223,1014.673297,20.52084597,peaty,0.224,0.28,0,5037100,90.92238267
135273,Maharashtra,SANGLI,2009,Kharif     ,Arhar/Tur,8300,20.28712587,2.033476343,1013.120467,21.78443923,sandy,0.5,0,0,8400,1.012048193
135275,Maharashtra,SANGLI,2009,Kharif     ,Cotton(lint),2500,20.30813728,2.047922422,1013.76443,21.56587177,loamy,598.552,0,0,1800,0.72
135279,Maharashtra,SANGLI,2009,Kharif     ,Moong(Green Gram),4700,20.70843621,1.994185503,1013.76629,21.36795846,loamy,0.615,0.615,0.615,2700,0.574468085
135284,Maharashtra,SANGLI,2009,Kharif     ,Soyabean,56000,20.15099343,2.102850589,1013.762157,21.50035126,silty,4.284,4.284,0,84900,1.516071429
135285,Maharashtra,SANGLI,2009,Kharif     ,Sugarcane,63200,21.98711746,2.024490187,1015.497975,22.00582612,clay,0,0,0,5419700,85.75474684
135287,Maharashtra,SANGLI,2009,Kharif     ,Urad,5300,21.69100515,2.106070043,1015.205897,20.5277554,silt,1.728,2.16,0,1600,0.301886792
135288,Maharashtra,SANGLI,2009,Rabi       ,Gram,34000,21.47053249,2.042463877,1014.013698,21.82906621,peaty,2.65,0,0,28200,0.829411765
135295,Maharashtra,SANGLI,2009,Rabi       ,Wheat,34300,20.90457148,2.049947127,1013.847365,21.94493924,clay,0.825,0.825,0.825,57500,1.67638484
135296,Maharashtra,SANGLI,2010,Kharif     ,Arhar/Tur,11300,20.04407907,2.090609499,1015.633,21.04354703,sandy,38.25,38.25,38.25,3900,0.345132743
135298,Maharashtra,SANGLI,2010,Kharif     ,Cotton(lint),3500,20.15618074,2.001808118,1013.218209,20.34782413,peaty,2.08,5.408,5.408,4100,1.171428571
135302,Maharashtra,SANGLI,2010,Kharif     ,Moong(Green Gram),10300,20.7760782,2.033110715,1014.182256,21.32543079,sandy,0,0,0,6600,0.640776699
135307,Maharashtra,SANGLI,2010,Kharif     ,Soyabean,57300,21.90531831,2.008005397,1014.918406,20.20771536,silt,843.64,0,0,119600,2.087260035
135308,Maharashtra,SANGLI,2010,Kharif     ,Sugarcane,76300,20.35669115,2.041246262,1014.138901,20.75475279,silty,6.39,16.33,0,7851300,102.9003932
135310,Maharashtra,SANGLI,2010,Kharif     ,Urad,12700,21.26540036,2.099661978,1014.771643,21.03848432,clay,8.54,8.54,0,9100,0.716535433
135311,Maharashtra,SANGLI,2010,Rabi       ,Gram,37200,21.40539427,2.068286295,1014.600342,20.98000991,peaty,2.535,2.535,2.535,34400,0.924731183
135318,Maharashtra,SANGLI,2010,Rabi       ,Wheat,39300,20.83783915,2.047505661,1014.516102,20.34187952,silty,0.152,0.152,0.152,72900,1.854961832
135319,Maharashtra,SANGLI,2011,Kharif     ,Arhar/Tur,5500,20.52749649,2.05644741,1014.004659,21.51989424,sandy,4,5,0,1500,0.272727273
135321,Maharashtra,SANGLI,2011,Kharif     ,Cotton(lint),3000,21.49487884,2.096401139,1013.208815,20.38445805,chalky,10.58,10.58,0,5200,1.733333333
135325,Maharashtra,SANGLI,2011,Kharif     ,Moong(Green Gram),6100,20.07284934,2.02669532,1013.547476,20.33862042,chalky,71.064,0,0,2100,0.344262295
135331,Maharashtra,SANGLI,2011,Kharif     ,Soyabean,59800,20.68644049,2.094800345,1014.203337,21.73946891,sandy,38.892,103.712,51.856,99900,1.670568562
135333,Maharashtra,SANGLI,2011,Kharif     ,Urad,7300,21.73477718,1.976737329,1013.161003,20.05288834,clay,0,0,0,1500,0.205479452
135334,Maharashtra,SANGLI,2011,Rabi       ,Gram,22700,20.66096214,2.004074202,1014.897564,20.19396278,peaty,0,0,0,17400,0.766519824
135341,Maharashtra,SANGLI,2011,Rabi       ,Wheat,20000,20.98043769,2.046851002,1014.313969,21.84271932,clay,56.07,0,0,34000,1.7
135344,Maharashtra,SANGLI,2011,Whole Year ,Sugarcane,70500,20.27309843,2.070558659,1013.312036,21.69858751,loamy,38.25,38.25,38.25,7163400,101.6085106
135345,Maharashtra,SANGLI,2012,Kharif     ,Arhar/Tur,5400,21.01039935,2.044699798,1013.099303,21.39341723,silt,0,23.184,0,800,0.148148148
135348,Maharashtra,SANGLI,2012,Kharif     ,Cotton(lint),2600,20.87851801,2.069794404,1014.362183,21.67123634,silt,7.476,7.476,0,8700,3.346153846
135352,Maharashtra,SANGLI,2012,Kharif     ,Moong(Green Gram),5300,20.6331977,2.029392197,1015.676532,21.51270374,silt,2.8,0,0,900,0.169811321
135356,Maharashtra,SANGLI,2012,Kharif     ,Soyabean,63000,21.38373685,1.974678373,1013.936929,21.1107099,silty,7.704,19.688,0,100600,1.596825397
135358,Maharashtra,SANGLI,2012,Kharif     ,Urad,5500,20.78937477,2.062237503,1014.285794,21.82239918,chalky,8.22,8.22,0,1000,0.181818182
135359,Maharashtra,SANGLI,2012,Rabi       ,Gram,23900,21.50411817,1.982737715,1013.582835,21.95345543,sandy,0.465,0.465,0.465,14400,0.60251046
135366,Maharashtra,SANGLI,2012,Rabi       ,Wheat,20100,20.32952006,2.102070469,1014.950339,20.29066817,clay,0,0,0,36500,1.815920398
135368,Maharashtra,SANGLI,2012,Whole Year ,Sugarcane,60700,20.79645491,2.097448296,1015.978632,20.42355163,clay,3.15,0,0,7066100,116.4102142
135369,Maharashtra,SANGLI,2013,Kharif     ,Arhar/Tur,6300,20.60241587,2.013105024,1015.217785,20.09634909,loamy,3.45,3.45,0,3300,0.523809524
135371,Maharashtra,SANGLI,2013,Kharif     ,Cotton(lint),2800,20.8087449,2.008054369,1015.00298,21.88512831,peaty,902.566,0,0,6200,2.214285714
135375,Maharashtra,SANGLI,2013,Kharif     ,Moong(Green Gram),5300,20.48888465,1.989181568,1014.588769,21.41164132,sandy,3.255,3.255,3.255,2500,0.471698113
135379,Maharashtra,SANGLI,2013,Kharif     ,Soyabean,77100,21.12348375,2.049914457,1014.572164,20.69798365,silt,39.72,105.92,52.96,159600,2.070038911
135381,Maharashtra,SANGLI,2013,Kharif     ,Urad,7300,20.30782033,2.090310869,1015.111028,21.43701885,clay,5.824,14.56,5.824,3900,0.534246575
135382,Maharashtra,SANGLI,2013,Rabi       ,Gram,27400,21.23921288,2.008219478,1015.68552,20.26945988,peaty,0,0,0,20400,0.744525547
135389,Maharashtra,SANGLI,2013,Rabi       ,Wheat,26200,20.89396529,2.021960545,1013.94219,20.47713789,silty,52.08,0,0,51500,1.965648855
135392,Maharashtra,SANGLI,2013,Whole Year ,Sugarcane,62600,20.55837174,2.096800571,1014.57465,20.99917361,silt,38.25,38.25,38.25,7466700,119.2763578
135393,Maharashtra,SANGLI,2014,Kharif     ,Arhar/Tur,6900,21.60990779,2.01794894,1015.512875,20.54299492,clay,0,20.08,0,2000,0.289855072
135396,Maharashtra,SANGLI,2014,Kharif     ,Cotton(lint),1400,20.38859934,2.078060433,1013.948479,20.038333,peaty,7.588,7.588,0,1400,1
135400,Maharashtra,SANGLI,2014,Kharif     ,Moong(Green Gram),7500,20.84071076,2.046392909,1013.284954,21.76899321,chalky,2.525,0,0,3500,0.466666667
135404,Maharashtra,SANGLI,2014,Kharif     ,Soyabean,36600,20.69990377,2.049470151,1013.581744,20.25767031,silt,7.992,20.424,0,47700,1.303278689
135406,Maharashtra,SANGLI,2014,Rabi       ,Gram,27100,21.72161851,1.977180992,1015.395985,20.58571247,chalky,7.66,7.66,0,26500,0.977859779
135412,Maharashtra,SANGLI,2014,Rabi       ,Wheat,32500,20.30311574,2.004791951,1015.62621,21.26589439,peaty,4.62,4.62,0,70900,2.181538462
135415,Maharashtra,SANGLI,2014,Whole Year ,Sugarcane,74500,21.37527602,2.009029461,1013.62665,21.42451285,chalky,2.288,2.86,0,8107100,108.8201342
135495,Maharashtra,SATARA,2000,Kharif     ,Arhar/Tur,7100,20.72823592,2.079837515,1015.596864,21.99192112,peaty,1.5,0,0,3100,0.436619718
135497,Maharashtra,SATARA,2000,Kharif     ,Cotton(lint),5600,20.70255532,2.022024091,1013.385986,20.43238537,clay,0,0,0,10600,1.892857143
135501,Maharashtra,SATARA,2000,Kharif     ,Moong(Green Gram),5900,20.09976423,1.991469292,1013.835234,21.75528599,silty,8.46,8.46,0,2300,0.389830508
135508,Maharashtra,SATARA,2000,Kharif     ,Soyabean,13600,20.99966509,2.03271611,1014.823052,21.67321588,sandy,0,0,0,33600,2.470588235
135510,Maharashtra,SATARA,2000,Kharif     ,Urad,4600,21.48285633,1.986672456,1013.825246,21.309373,silty,3.84,4.8,0,3800,0.826086957
135511,Maharashtra,SATARA,2000,Rabi       ,Gram,23000,21.54579913,2.088371119,1013.502713,20.62701862,chalky,2.775,0,0,11700,0.508695652
135521,Maharashtra,SATARA,2000,Rabi       ,Wheat,32900,21.51859822,1.991778441,1015.423466,20.28991597,clay,5.64,14.664,14.664,51600,1.568389058
135524,Maharashtra,SATARA,2000,Whole Year ,Sugarcane,38300,20.92389379,2.013125237,1013.715669,21.75258712,loamy,2.1,5.25,2.1,3504000,91.48825065
135525,Maharashtra,SATARA,2001,Kharif     ,Arhar/Tur,6500,20.77166425,2.014634754,1015.764483,20.10136119,loamy,0,0,0,2100,0.323076923
135527,Maharashtra,SATARA,2001,Kharif     ,Cotton(lint),3100,21.54236285,2.022596545,1013.410819,20.78591316,peaty,2.8,0,0,3000,0.967741935
135531,Maharashtra,SATARA,2001,Kharif     ,Moong(Green Gram),5100,21.12343701,2.075463716,1014.036242,21.93897953,silty,7.704,19.688,0,4000,0.784313725
135538,Maharashtra,SATARA,2001,Kharif     ,Soyabean,14000,20.73705965,2.031691159,1015.735817,21.16115225,silt,41.496,110.656,55.328,26700,1.907142857
135540,Maharashtra,SATARA,2001,Kharif     ,Urad,4800,21.32356096,2.051622942,1013.312408,20.74800427,sandy,7.504,18.76,7.504,3200,0.666666667
135541,Maharashtra,SATARA,2001,Rabi       ,Gram,25400,21.9910863,2.09810545,1013.192762,21.29926165,silty,0,0,0,15600,0.614173228
135550,Maharashtra,SATARA,2001,Rabi       ,Wheat,35700,21.22563836,2.109907049,1014.159712,20.60190328,peaty,3.255,3.255,3.255,64900,1.817927171
135554,Maharashtra,SATARA,2001,Whole Year ,Sugarcane,39400,20.46614486,2.063640562,1013.620431,22.05642984,clay,39.72,105.92,52.96,3728000,94.61928934
135555,Maharashtra,SATARA,2002,Kharif     ,Arhar/Tur,6700,20.92516393,2.072148236,1014.767516,20.27596266,chalky,8.008,8.008,0,2600,0.388059701
135557,Maharashtra,SATARA,2002,Kharif     ,Cotton(lint),3600,21.07232882,1.998598999,1015.149873,21.75419541,peaty,0,0,0,4100,1.138888889
135561,Maharashtra,SATARA,2002,Kharif     ,Moong(Green Gram),5300,21.4558294,2.082794453,1013.523796,21.37878661,clay,0,0,0,2400,0.452830189
135568,Maharashtra,SATARA,2002,Kharif     ,Soyabean,15600,21.64204379,2.085263495,1013.010926,21.08079058,sandy,0,20.08,0,30800,1.974358974
135570,Maharashtra,SATARA,2002,Kharif     ,Urad,5100,21.48956163,1.981496618,1013.338937,20.66439796,chalky,38.688,103.168,51.584,4000,0.784313725
135571,Maharashtra,SATARA,2002,Rabi       ,Gram,22000,20.43103788,2.084673912,1013.411424,21.24359641,clay,7.588,7.588,0,6600,0.3
135580,Maharashtra,SATARA,2002,Rabi       ,Wheat,35300,20.45640019,2.091529152,1015.318279,21.3579763,chalky,40.908,0,0,48700,1.379603399
135583,Maharashtra,SATARA,2002,Whole Year ,Sugarcane,38000,21.00002833,2.003761151,1013.318323,20.56166193,chalky,38.25,38.25,38.25,3536000,93.05263158
135584,Maharashtra,SATARA,2003,Kharif     ,Arhar/Tur,3800,21.84444221,2.018354186,1013.716327,21.69721921,loamy,0,15.712,0,1100,0.289473684
135586,Maharashtra,SATARA,2003,Kharif     ,Cotton(lint),600,20.36303873,2.086032763,1014.541844,21.94996996,loamy,37.704,100.544,50.272,900,1.5
135590,Maharashtra,SATARA,2003,Kharif     ,Moong(Green Gram),3500,20.92958336,2.031554118,1015.750515,20.77858843,clay,2.288,2.86,0,1300,0.371428571
135597,Maharashtra,SATARA,2003,Kharif     ,Soyabean,15100,21.99899624,2.022386352,1014.341918,21.43088081,clay,7.46,7.46,0,24900,1.649006623
135599,Maharashtra,SATARA,2003,Kharif     ,Urad,4400,21.62978259,1.970475759,1015.897901,21.08757277,chalky,38.25,38.25,38.25,2600,0.590909091
135600,Maharashtra,SATARA,2003,Rabi       ,Gram,13100,21.31853288,1.974833728,1013.746177,21.18815753,silt,0,10.368,0,7500,0.572519084
135609,Maharashtra,SATARA,2003,Rabi       ,Wheat,23600,20.82007795,2.093985795,1014.895724,20.71984107,loamy,0,0,0,34100,1.444915254
135615,Maharashtra,SATARA,2003,Whole Year ,Sugarcane,31300,21.33684648,2.057714118,1015.588962,21.46328758,peaty,0,0,0,2106100,67.28753994
135617,Maharashtra,SATARA,2004,Kharif     ,Arhar/Tur,6000,20.19076445,2.023325355,1015.619768,21.41474443,silt,6.68,17.368,17.368,2600,0.433333333
135622,Maharashtra,SATARA,2004,Kharif     ,Moong(Green Gram),5300,21.23115368,2.087385993,1014.339119,20.66091901,loamy,0.224,0.28,0,3500,0.660377358
135630,Maharashtra,SATARA,2004,Kharif     ,Urad,5100,20.55215695,2.006546934,1013.846558,21.67226701,sandy,38.25,38.25,38.25,3200,0.62745098
